region,region,classification,country,city,pm10,pm25
Eur HI,Eur,HI,Germany,WASSERKUPPE,10.1459211,7.043590107
Eur HI,Eur,HI,Germany,WEIDEN I.D.OPF.,21.23075909,14.73900331
Eur HI,Eur,HI,Germany,WEIL AM RHEIN,17.53294891,13.80056497
Eur HI,Eur,HI,Germany,WESEL,22.1931297,17.10085838
Eur HI,Eur,HI,Germany,WESTERLAND,17.78658493,12.3479586
Eur HI,Eur,HI,Germany,WETZLAR,21.91908707,15.21686038
Eur HI,Eur,HI,Germany,WIESBADEN,20.88226622,15.33944981
Eur HI,Eur,HI,Germany,WIESLOCH,18.50210732,12.84469481
Eur HI,Eur,HI,Germany,WITZENHAUSEN/WALD,11.72794469,8.141876364
Eur HI,Eur,HI,Germany,WOLFSBURG,14.14960199,9.823060481
Eur HI,Eur,HI,Germany,WORMS,22.439822,15.57836954
Eur HI,Eur,HI,Germany,WöRTH,18.38294169,12.7619666
Eur HI,Eur,HI,Germany,WüRZBURG,18.04029384,12.52409061
Eur HI,Eur,HI,Germany,ZEITZ,19.42254996,13.48369255
Eur HI,Eur,HI,Germany,ZELLA-MEHLIS,16.28275274,12.18640063
Eur HI,Eur,HI,Germany,ZINGST,13.93780821,9.67602715
Eur HI,Eur,HI,Greece,AGIA PARASKEVI,26.66470588,10.00290697
Eur HI,Eur,HI,Greece,AMAROUSSIO,35.12582781,13.17698344
Eur HI,Eur,HI,Greece,ATHENS,39.981203,14.99841236
Eur HI,Eur,HI,Greece,ECHEDORO,26.14369501,9.807456726
Eur HI,Eur,HI,Greece,LARISSA,37.80120481,14.18061526
Eur HI,Eur,HI,Greece,LYKOVRISI,42.3034682,15.86957902
Eur HI,Eur,HI,Greece,PATRA,40.44444444,15.17219117
Eur HI,Eur,HI,Greece,PIREAS,36.94428152,13.85915197
Eur HI,Eur,HI,Greece,THESSALONIKI,21.87572254,8.206384066
Eur HI,Eur,HI,Greece,VOLOS,32.48632218,12.18680829
Amr LMI,Amr,LMI,Guatemala,Guatemala,56.25,40.875
Amr LMI,Amr,LMI,Honduras,Tegucigalpa,58.5,36
Eur HI,Eur,HI,Hungary,Ajka,21,17.16560711
Eur HI,Eur,HI,Hungary,Budapest,29,25
Eur HI,Eur,HI,Hungary,Debrecen,27,22.07006629
Eur HI,Eur,HI,Hungary,Dunaújváros,26,21.25265642
Eur HI,Eur,HI,Hungary,Esztergom,27,17
Eur HI,Eur,HI,Hungary,Gyor,23,15
Eur HI,Eur,HI,Hungary,Hernádszurdok,22,18
Eur HI,Eur,HI,Hungary,Kazincbarcika,31,25.33970574
Eur HI,Eur,HI,Hungary,Miskolc,35,28.60934519
Eur HI,Eur,HI,Hungary,Nyíregyháza,32,26.1571156
Eur HI,Eur,HI,Hungary,Pécs,30.5,24.9310008
Eur HI,Eur,HI,Hungary,Sarród,18,14.71337752
Eur HI,Eur,HI,Hungary,Sopron,24,19.6178367
Eur HI,Eur,HI,Hungary,Százhalombatta,23,18.80042684
Eur HI,Eur,HI,Hungary,Szeged,25,20.43524656
Eur HI,Eur,HI,Hungary,Tatabánya,26,21.25265642
Eur HI,Eur,HI,Hungary,Veszprém,17,13.89596766
Eur HI,Eur,HI,Iceland,AKUREYRI,11.84386176,7.958594793
Eur HI,Eur,HI,Iceland,HAFNARFJORDUR,8.424,3.902
Eur HI,Eur,HI,Iceland,REYKJAVIK,15.05519885,10.8658999
Sear,Sear,,India,Agra,195.6666667,104.7589235
Sear,Sear,,India,Ahmedabad,82.66666667,100.1
Sear,Sear,,India,Aizawl,53.6,28.69716337
Sear,Sear,,India,Akola,139,74.41988261
Sear,Sear,,India,Alappuzha,50,26.76974195
Sear,Sear,,India,Allahabad,317,169.7201639
Sear,Sear,,India,Alwar,151.6666667,81.20155057
Sear,Sear,,India,Amravati,100.3333333,53.71794884
Sear,Sear,,India,Amritsar,202,108.1497575
Sear,Sear,,India,Angul,106,56.75185293
Sear,Sear,,India,Anklesvar,99.5,53.27178647
Sear,Sear,,India,Aurangabad,79.66666667,42.65312217
Sear,Sear,,India,Baddi,99,53.00408905
Sear,Sear,,India,Balasore,81.66666667,43.72391185
Sear,Sear,,India,Bangalore,118.1428571,63.25307597
Sear,Sear,,India,Berhampur,80,42.83158711
Sear,Sear,,India,Bhilai,103,55.14566841
Sear,Sear,,India,Bhopal,173,92.62330713
Sear,Sear,,India,Bhubneshwar,80.8,43.25990299
Sear,Sear,,India,Bongaigaon,45.5,24.36046517
Sear,Sear,,India,Chandigarh,110.2,59.00051125
Sear,Sear,,India,Chandrapur,148.3333333,79.41690111
Sear,Sear,,India,Chennai,57.33333333,44.28333333
Sear,Sear,,India,Chitoor,40,21.41579356
Sear,Sear,,India,Coimbatore,68,36.40684905
Sear,Sear,,India,Cuttack,67.5,36.13915163
Sear,Sear,,India,Dehradun,187.6666667,100.4757648
Sear,Sear,,India,Delhi,229.0833333,122.105666
Sear,Sear,,India,Devanagere,74.66666667,39.97614797
Sear,Sear,,India,Dewas,91.66666667,49.07786024
Sear,Sear,,India,Dhanbad,178,95.30028133
Sear,Sear,,India,Dibrugarh,56,29.98211098
Sear,Sear,,India,Dimapur,89.5,47.91783808
Sear,Sear,,India,Durgapur,108,57.8226426
Sear,Sear,,India,Faridabad,183.5,98.24495294
Sear,Sear,,India,Firozabad,211.6666667,113.3252409
Sear,Sear,,India,Gobindgarh,201,107.6143626
Sear,Sear,,India,Golaghat,55,29.44671614
Sear,Sear,,India,Guntur,75,40.15461292
Sear,Sear,,India,Guwahati,91.83333333,49.16709271
Sear,Sear,,India,Gwalior,329,176.144902
Sear,Sear,,India,Hassan,36,19.2742142
Sear,Sear,,India,Howrah,186,99.58344004
Sear,Sear,,India,Hyderabad,79.3,58.575
Sear,Sear,,India,Indore,142.6666667,76.38299702
Sear,Sear,,India,Jaipur,186.6666667,99.94036993
Sear,Sear,,India,Jalandhar,140.3333333,75.1337424
Sear,Sear,,India,Jalgaon,130,69.60132906
Sear,Sear,,India,Jammu,119.3333333,63.89045078
Sear,Sear,,India,Jamnagar,101,54.07487873
Sear,Sear,,India,Jhansi,109.5,58.62573486
Sear,Sear,,India,Jodhpur,189.1666667,101.278857
Sear,Sear,,India,Kakinada,58,31.05290066
Sear,Sear,,India,Kanpur,214.625,114.9091173
Sear,Sear,,India,Khanna,212.5,113.7714033
Sear,Sear,,India,Khurja,168,89.94633294
Sear,Sear,,India,Kochi,70.28571429,37.63060868
Sear,Sear,,India,Kohima,81.5,43.63467937
Sear,Sear,,India,Kolhapur,110,58.89343228
Sear,Sear,,India,Kolkata,135.4444444,61.4
Sear,Sear,,India,Kollam,41,21.9511884
Sear,Sear,,India,Korba,80.66666667,43.18851701
Sear,Sear,,India,Kota,156.3333333,83.70005982
Sear,Sear,,India,Kothagudem,63,33.72987485
Sear,Sear,,India,Kottayam,56,29.98211098
Sear,Sear,,India,Kozhikode,55.5,29.71441356
Sear,Sear,,India,Kurnool,74,39.61921808
Sear,Sear,,India,Lucknow,210.8,112.861232
Sear,Sear,,India,Ludhiana,227.75,121.9361746
Sear,Sear,,India,Madurai,48.33333333,25.87741721
Sear,Sear,,India,Margherita,54,28.9113213
Sear,Sear,,India,Meerut,129,69.06593422
Sear,Sear,,India,Mumbai,117.3333333,62.9375
Sear,Sear,,India,Nagaon,79,42.29619228
Sear,Sear,,India,Nagda,103,55.14566841
Sear,Sear,,India,Nagpur,102.5714286,54.91621348
Sear,Sear,,India,Nalbari,82,43.90237679
Sear,Sear,,India,Nalgonda,79,42.29619228
Sear,Sear,,India,Nanded,52.66666667,28.19746152
Sear,Sear,,India,Nashik,95.25,50.99635841
Sear,Sear,,India,Navi Mumbai,120,64.24738067
Sear,Sear,,India,Naya Nangal,88.5,47.38244325
Sear,Sear,,India,Nellore,62,33.19448001
Sear,Sear,,India,Noida,136,72.81369809
Sear,Sear,,India,Panaji,67,35.87145421
Sear,Sear,,India,Parwanoo,79.5,42.56388969
Sear,Sear,,India,Pathanamthitta,23,12.3140813
Sear,Sear,,India,Patiala,62.5,33.46217743
Sear,Sear,,India,Patna,166.5,148.94
Sear,Sear,,India,Puducherry,41.66666667,22.30811829
Sear,Sear,,India,Pune,92,49.25632518
Sear,Sear,,India,Raebareli,163,87.26935875
Sear,Sear,,India,Raipur,268.3333333,143.6642818
Sear,Sear,,India,Rajkot,98.5,52.73639163
Sear,Sear,,India,Ramagundam,82,43.90237679
Sear,Sear,,India,Raniganj,126,67.4597497
Sear,Sear,,India,Rayagada,54,28.9113213
Sear,Sear,,India,Rishikesh,109,58.35803744
Sear,Sear,,India,Rourkela,98,52.46869421
Sear,Sear,,India,Salem,60,32.12369034
Sear,Sear,,India,Sambalpur,53,28.37592646
Sear,Sear,,India,Sangli,80,42.83158711
Sear,Sear,,India,Shillong,65,34.80066453
Sear,Sear,,India,Shimla,57.5,30.78520324
Sear,Sear,,India,Sibsagar,109,58.35803744
Sear,Sear,,India,Silchar,90.5,48.45323292
Sear,Sear,,India,Singrauli,64,34.26526969
Sear,Sear,,India,Solapur,83,44.43777163
Sear,Sear,,India,Surat,97,51.93329938
Sear,Sear,,India,Tezpur,11,5.889343228
Sear,Sear,,India,Thane,72.66666667,38.9053583
Sear,Sear,,India,Thiruvananthapuram,54.5,29.17901872
Sear,Sear,,India,Tinsukia,56.5,30.2498084
Sear,Sear,,India,Trichy,75.4,40.36877086
Sear,Sear,,India,Tura,52,27.84053162
Sear,Sear,,India,Udaipur,155,82.98620003
Sear,Sear,,India,Ujjain,80.33333333,43.01005206
Sear,Sear,,India,Vadodara,102.3333333,54.78873852
Sear,Sear,,India,Vapi,100,53.53948389
Sear,Sear,,India,Varanasi,138,73.88448777
Sear,Sear,,India,Vishakhapatnam,64.875,34.73374018
Sear,Sear,,India,Warangal,49,26.23434711
Sear,Sear,,Indonesia,Bandung,59.33215833,33
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Ahvaz,230.65,94.91832943
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Arak,18,7.407456882
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Bojnord,78.2,32.1812849
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Boshehr,255.2,105.0212776
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Hamadan,113.9,46.87274105
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Isfahan,111.1666667,45.747905
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Kerman,47,19.34169297
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Kermanshah,129.5,53.29253701
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Mashhad,77.725,31.98581034
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Pakdasht,113.2,46.58467328
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Qazvin,44,18.10711682
Emr LMI,Emr,LMI,Iran (Islamic Republic of),"Rasht, Guilan",50.2,20.65857419
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Robatkarim,104.6,43.04555499
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Sanandaj,99.6,40.98792808
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Sari,89.66640111,36.9
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Semnan,56.8,23.37464172
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Shahryar,90.65,37.30477591
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Shiraz,108.15,44.5064701
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Tabriz,67.815,39.5
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Tehran,76.91,31.66
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Urmia,90.86666667,37.39393974
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Varamin,101.9,41.93443646
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Yasuj,108.8,44.7739616
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Zabol,526.5,216.6681138
Emr LMI,Emr,LMI,Iran (Islamic Republic of),Zanjan,74.2,30.53518337
Emr LMI,Emr,LMI,Iraq,Baghdad,208,87.89761483
Eur HI,Eur,HI,Ireland,BALBRIGGAN,11.57709143,7.789024986
Eur HI,Eur,HI,Ireland,BRAY,19.77912087,13.30732055
Eur HI,Eur,HI,Ireland,CASTLEBAR,14.89433427,10.0208539
Eur HI,Eur,HI,Ireland,DUBLIN,15.66200487,10.54947581
Eur HI,Eur,HI,Ireland,ENNIS,15.30702734,10.29851229
Eur HI,Eur,HI,Ireland,Galway,16.5,11.10113996
Eur HI,Eur,HI,Ireland,LONGFORD,22.25301079,14.97174468
Eur HI,Eur,HI,Ireland,Mace Head,12.7,4.18
Eur HI,Eur,HI,Israel,Afula,44.8,20.7
Eur HI,Eur,HI,Israel,Arad,52.8,23
Eur HI,Eur,HI,Israel,Ashdod,47.90983783,20.675
Eur HI,Eur,HI,Israel,Ashkelon,43.2,17.4
Eur HI,Eur,HI,Israel,Bat Hadar,39.9,17.21843649
Eur HI,Eur,HI,Israel,Beer Sheva,45.8,23.2
Eur HI,Eur,HI,Israel,Beit Shemesh,38.4,16.57112685
Eur HI,Eur,HI,Israel,Bnei Brak,52.83406542,22.8
Eur HI,Eur,HI,Israel,Ceasaria,39,16.83005071
Eur HI,Eur,HI,Israel,Eilat,53.4,23.04422328
Eur HI,Eur,HI,Israel,Erez,30.6,13.20511671
Eur HI,Eur,HI,Israel,Gedera,48.89468335,21.1
Eur HI,Eur,HI,Israel,Givataim (Tel Aviv),48.6,20.97283242
Eur HI,Eur,HI,Israel,Gvar'am,39.62554906,17.1
Eur HI,Eur,HI,Israel,Hadera,46.25,16.5
Eur HI,Eur,HI,Israel,Haifa,34.74444444,17.55
Eur HI,Eur,HI,Israel,Holon (Tel Aviv),42.40628935,18.3
Eur HI,Eur,HI,Israel,Jerusalem,45.125,19.2
Eur HI,Eur,HI,Israel,Karmey Yossef,46.4,20.02344494
Eur HI,Eur,HI,Israel,Karmiel,39.9,17.21843649
Eur HI,Eur,HI,Israel,Kfar Masarik,50.28505349,21.7
Eur HI,Eur,HI,Israel,Kiryat Ata,31.9,16.3
Eur HI,Eur,HI,Israel,Kiryat Bialik,31.74678492,13.7
Eur HI,Eur,HI,Israel,Kiryat Malahi,44.49184456,19.2
Eur HI,Eur,HI,Israel,Kiryat Tivon,36.38135206,15.7
Eur HI,Eur,HI,Israel,Modi'in,40.7,23.3
Eur HI,Eur,HI,Israel,Nesher,34.6,12.2
Eur HI,Eur,HI,Israel,Nir Galim,44.4,19.16036542
Eur HI,Eur,HI,Israel,Nir Israel,45.65048635,19.7
Eur HI,Eur,HI,Israel,Pardes Hana,48.54709081,20.95
Eur HI,Eur,HI,Israel,Petah Tikva,56.5,24.38199654
Eur HI,Eur,HI,Israel,Ra'anana,46.34567142,20
Eur HI,Eur,HI,Israel,Ramat Gan,45.2,22.7
Eur HI,Eur,HI,Israel,Rehovot,41.1,17.73628421
Eur HI,Eur,HI,Israel,Sde Yo'av,48.43122663,20.9
Eur HI,Eur,HI,Israel,Sderot,51.44369527,22.2
Eur HI,Eur,HI,Israel,Tel Aviv-Yafo,48.36,20.35
Eur HI,Eur,HI,Israel,Umm al-Fahm,44.72357292,19.3
Eur HI,Eur,HI,Israel,Yavne,41.8,18.03836204
Eur HI,Eur,HI,Israel,Zemer,38.93036399,16.8
Eur HI,Eur,HI,Italy,ACQUAPENDENTE,14.08474576,10.2549575
Eur HI,Eur,HI,Italy,ALATRI,31.56318681,20.83974512
Eur HI,Eur,HI,Italy,ALBA,31.27350427,20.64848083
Eur HI,Eur,HI,Italy,ALBENGA,17.60988888,11.81111111
Eur HI,Eur,HI,Italy,ALBISOLA SUPERIORE,9.22335782,6.089766133
Eur HI,Eur,HI,Italy,ALESSANDRIA,38.15068493,26.6396648
Eur HI,Eur,HI,Italy,ALFONSINE,36.85740341,24.33527696
Eur HI,Eur,HI,Italy,ALLUMIERE,9.96022727,6.576287713
Eur HI,Eur,HI,Italy,ANAGNI,27.58055555,18.21019377
Eur HI,Eur,HI,Italy,AOSTA,20.8783772,14.52602739
Eur HI,Eur,HI,Italy,APRILIA,21.1372549,13.95597369
Eur HI,Eur,HI,Italy,AREZZO,26.8483965,17.72678225
Eur HI,Eur,HI,Italy,ARNESANO,27.40780701,18.09613572
Eur HI,Eur,HI,Italy,ASSEMINI,27.86746478,18.39962696
Eur HI,Eur,HI,Italy,ASTI,29.87313559,19.72388071
Eur HI,Eur,HI,Italy,AVELLINO,33.16992658,19.78230017
Eur HI,Eur,HI,Italy,BADIA POLESINE,32.98219584,21.77665262
Eur HI,Eur,HI,Italy,BARI,25.44251761,16.79854399
Eur HI,Eur,HI,Italy,BASSANO DEL GRAPPA,29.18152479,19.26724137
Eur HI,Eur,HI,Italy,BELLUNO,18.21546961,16.18130311
Eur HI,Eur,HI,Italy,BENEVENTO,45.96125821,19.30673241
Eur HI,Eur,HI,Italy,BERGAMO,32.18046141,23.17251492
Eur HI,Eur,HI,Italy,BERTONICO,35.3288462,23.32603975
Eur HI,Eur,HI,Italy,BESENZONE,32.55035164,21.49152542
Eur HI,Eur,HI,Italy,BIELLA,19.93220338,14.09141274
Eur HI,Eur,HI,Italy,BOLOGNA,24.86782303,17.35940543
Eur HI,Eur,HI,Italy,BOLZANO,16.98324022,11.21326562
Eur HI,Eur,HI,Italy,BORGARO TORINESE,35.2791411,26.8231884
Eur HI,Eur,HI,Italy,BORGO VALSUGANA,25.99723756,17.21802325
Eur HI,Eur,HI,Italy,BORGOFRANCO SUL PO,30.60880681,20.20961116
Eur HI,Eur,HI,Italy,BORGOSESIA,23.17241379,17.15789473
Eur HI,Eur,HI,Italy,BORMIO,16.96751191,11.20288093
Eur HI,Eur,HI,Italy,BOSCO CHIESANUOVA,19.37396121,12.79175059
Eur HI,Eur,HI,Italy,BRESCIA,36.77559242,31.46559485
Eur HI,Eur,HI,Italy,BRESSANONE,13.98622589,9.234472566
Eur HI,Eur,HI,Italy,BRINDISI,23.58016759,15.56891848
Eur HI,Eur,HI,Italy,BRUNICO,15.19178082,10.03044598
Eur HI,Eur,HI,Italy,BUSTO ARSIZIO,29.37864135,19.39738852
Eur HI,Eur,HI,Italy,CAGLIARI,31.38394444,11.32646198
Eur HI,Eur,HI,Italy,CAIRO MONTENOTTE,23.79215113,18.24690346
Eur HI,Eur,HI,Italy,CALUSCO D'ADDA,29.7507208,21.30606936
Eur HI,Eur,HI,Italy,CAMPI SALENTINA,29.83525,15.25157232
Eur HI,Eur,HI,Italy,CAMPOBASSO,21.92215568,14.47420818
Eur HI,Eur,HI,Italy,CANTU',27.00325911,17.82903103
Eur HI,Eur,HI,Italy,CAPANNORI,24.23283582,15.9998458
Eur HI,Eur,HI,Italy,CARCARE,25.82552504,17.05142648
Eur HI,Eur,HI,Italy,CARPI,30.09418282,19.8698282
Eur HI,Eur,HI,Italy,CARRARA,23.83008356,15.73392669
Eur HI,Eur,HI,Italy,CASALE MONFERRATO,25.95251396,17.13527152
Eur HI,Eur,HI,Italy,CASERTA,28.85529265,18.07547341
Eur HI,Eur,HI,Italy,CASIRATE D'ADDA,36.96337038,28.62414582
Eur HI,Eur,HI,Italy,CASSINO,38.05232558,28.57434402
Eur HI,Eur,HI,Italy,CASTELLARANO,24.75069252,17.38121546
Eur HI,Eur,HI,Italy,CECCANO,47.04469273,31.06148348
Eur HI,Eur,HI,Italy,CENGIO,10.53826424,6.957939389
Eur HI,Eur,HI,Italy,CENTO,25.4241573,16.78642151
Eur HI,Eur,HI,Italy,CERESOLE REALE,5.61386138,3.706578838
Eur HI,Eur,HI,Italy,CERVIA,24.87869822,16.42627954
Eur HI,Eur,HI,Italy,CESENA,22.85552407,15.09046913
Eur HI,Eur,HI,Italy,CHIERI,42.15908087,27.83573487
Eur HI,Eur,HI,Italy,CHITIGNANO,9.36274509,6.181797245
Eur HI,Eur,HI,Italy,CIAMPINO,29.42492917,19.42795028
Eur HI,Eur,HI,Italy,CINTO EUGANEO,26.17079889,17.27939519
Eur HI,Eur,HI,Italy,CIVITA CASTELLANA,25.39178082,16.76504478
Eur HI,Eur,HI,Italy,CIVITAVECCHIA,21.41225626,14.13754465
Eur HI,Eur,HI,Italy,CODOGNO,40.83811787,26.96356273
Eur HI,Eur,HI,Italy,COLLEFERRO,29.17394772,19.26223858
Eur HI,Eur,HI,Italy,COLORNO,27.53753753,18.18179092
Eur HI,Eur,HI,Italy,COMO,28.48660261,20.74171788
Eur HI,Eur,HI,Italy,CONEGLIANO,24.65340909,22.71629213
Eur HI,Eur,HI,Italy,CORTE BRUGNATELLA,9.21037463,6.08119392
Eur HI,Eur,HI,Italy,COSSATO,24.49854227,16.17527976
Eur HI,Eur,HI,Italy,CREMA,38.81374226,25.62695905
Eur HI,Eur,HI,Italy,CREMONA,35.20162944,27.16094871
Eur HI,Eur,HI,Italy,CUNEO,21.78309859,15.37078651
Eur HI,Eur,HI,Italy,DARFO BOARIO TERME,35.46438146,27.1205553
Eur HI,Eur,HI,Italy,DERNICE,13.82369146,10.59103641
Eur HI,Eur,HI,Italy,DONNAS,19.79360465,13.06882218
Eur HI,Eur,HI,Italy,DRUENTO,23.91573033,15.79047538
Eur HI,Eur,HI,Italy,ESTE,26.58774373,17.55468502
Eur HI,Eur,HI,Italy,FAENZA,20.30704225,15.06478873
Eur HI,Eur,HI,Italy,FELTRE,25.33333333,22.49856733
Eur HI,Eur,HI,Italy,FERENTINO,34.2536023,22.61610482
Eur HI,Eur,HI,Italy,FERNO,33.40144459,22.05346361
Eur HI,Eur,HI,Italy,FERRARA,28.88146583,18.77521613
Eur HI,Eur,HI,Italy,FIORANO MODENESE,32.82253521,21.67123592
Eur HI,Eur,HI,Italy,FIRENZE,25.9792444,16.25552958
Eur HI,Eur,HI,Italy,FOGGIA,22.51793313,14.86757309
Eur HI,Eur,HI,Italy,FOLIGNO,27.04958677,18.75690607
Eur HI,Eur,HI,Italy,FONTECHIARI,17.72651933,14.37110481
Eur HI,Eur,HI,Italy,FORLI',24.27341835,14.82934131
Eur HI,Eur,HI,Italy,FRANCAVILLA FONTANA,33.62706093,22.20242788
Eur HI,Eur,HI,Italy,FROSINONE,40.42681086,24.34943181
Eur HI,Eur,HI,Italy,GALATINA,23.90498314,15.7833795
Eur HI,Eur,HI,Italy,GENOVA,20.50178386,8.96170886
Eur HI,Eur,HI,Italy,GIANO DELL'UMBRIA,8.62152777,6.10104529
Eur HI,Eur,HI,Italy,GORIZIA,23.35527194,15.42043005
Eur HI,Eur,HI,Italy,GROSSETO,17.22284122,10.76880222
Eur HI,Eur,HI,Italy,GROTTAGLIE,18.23905817,12.04242543
Eur HI,Eur,HI,Italy,GUAGNANO,27.37899159,18.0771102
Eur HI,Eur,HI,Italy,GUASTALLA,28.57063711,20.83102493
Eur HI,Eur,HI,Italy,GUBBIO,17.76852699,12.30757979
Eur HI,Eur,HI,Italy,GUIDONIA MONTECELIO,25.10497237,15.86464088
Eur HI,Eur,HI,Italy,IMOLA,23.40502793,15.45328168
Eur HI,Eur,HI,Italy,JOLANDA DI SAVOIA,17.15,12.79117647
Eur HI,Eur,HI,Italy,LA SPEZIA,23.31985993,14.15447259
Eur HI,Eur,HI,Italy,LACES,14.16438356,13.83898305
Eur HI,Eur,HI,Italy,LAIVES,22.81690659,15.06497175
Eur HI,Eur,HI,Italy,LANGHIRANO,16.87356321,12.4039548
Eur HI,Eur,HI,Italy,LATINA,27.1172072,16.41208791
Eur HI,Eur,HI,Italy,LECCE,22.45940303,11.50528189
Eur HI,Eur,HI,Italy,LECCO,24.25444517,15.24448189
Eur HI,Eur,HI,Italy,LEGNAGO,34.71802325,22.92274097
Eur HI,Eur,HI,Italy,LEONESSA,11.3054755,8.02881844
Eur HI,Eur,HI,Italy,LIVORNO,22.86781609,12.62727272
Eur HI,Eur,HI,Italy,LODI,34.78259231,23.43622453
Eur HI,Eur,HI,Italy,LUCCA,29.32571428,19.36244317
Eur HI,Eur,HI,Italy,LUGAGNANO VAL D'ARDA,21.46892655,14.17496148
Eur HI,Eur,HI,Italy,MADDALONI,28.49116248,18.81142635
Eur HI,Eur,HI,Italy,MAGENTA,39.32053009,25.96156814
Eur HI,Eur,HI,Italy,MANFREDONIA,17.4317411,11.50939047
Eur HI,Eur,HI,Italy,MANTOVA,32.72778582,27.77525235
Eur HI,Eur,HI,Italy,MEDA,42.39924213,27.99430249
Eur HI,Eur,HI,Italy,MERANO,14.55124653,9.607530147
Eur HI,Eur,HI,Italy,MERATE,35.85234502,27.1216648
Eur HI,Eur,HI,Italy,MESAGNE,23.68164383,15.63591865
Eur HI,Eur,HI,Italy,MILANO,37.12594038,30.18178025
Eur HI,Eur,HI,Italy,MIRANDOLA,30.35461943,20.04178272
Eur HI,Eur,HI,Italy,MODENA,28.96149907,18.49307479
Eur HI,Eur,HI,Italy,MOLFETTA,24.24336283,16.00679631
Eur HI,Eur,HI,Italy,MOLINELLA,23.06043956,17.46368715
Eur HI,Eur,HI,Italy,MONDAINO,14.71794871,9.717596059
Eur HI,Eur,HI,Italy,MONOPOLI,19.76553241,13.05028735
Eur HI,Eur,HI,Italy,MONSERRATO,27.72841225,13.11514792
Eur HI,Eur,HI,Italy,MONTALE,29.13428571,18.81848184
Eur HI,Eur,HI,Italy,MONZA,37.83854899,30.99396618
Eur HI,Eur,HI,Italy,MORBEGNO,24.95208224,16.47473169
Eur HI,Eur,HI,Italy,MORGEX,22.2330097,14.67945104
Eur HI,Eur,HI,Italy,MUGGIA,21.63633439,14.28549331
Eur HI,Eur,HI,Italy,NAPOLI,34.93915631,19.98587518
Eur HI,Eur,HI,Italy,NOVARA,27.6801726,18.50759878
Eur HI,Eur,HI,Italy,NURAMINIS,22.98768802,15.17773101
Eur HI,Eur,HI,Italy,ODOLO,28.25677556,18.65667127
Eur HI,Eur,HI,Italy,OLBIA,20.33046975,13.42328993
Eur HI,Eur,HI,Italy,OSIO SOTTO,27.87680436,18.40579347
Eur HI,Eur,HI,Italy,OSTELLATO,24.9756686,16.4903047
Eur HI,Eur,HI,Italy,OULX,17.5614035,11.59500069
Eur HI,Eur,HI,Italy,PADOVA,34.06649099,27.60724233
Eur HI,Eur,HI,Italy,PARMA,33.65224987,17.5777126
Eur HI,Eur,HI,Italy,PARONA,37.717335,24.90305091
Eur HI,Eur,HI,Italy,PAVIA,34.66437873,22.88732192
Eur HI,Eur,HI,Italy,PERUGIA,21.63269083,14.23531344
Eur HI,Eur,HI,Italy,PIACENZA,30.61829114,22.84705882
Eur HI,Eur,HI,Italy,PIEVE D'ALPAGO,13.00555555,8.586980282
Eur HI,Eur,HI,Italy,PIOLTELLO,40.51738868,26.75179975
Eur HI,Eur,HI,Italy,PIOMBINO,22.99718309,15.18400017
Eur HI,Eur,HI,Italy,PISA,24.53780365,15.54189944
Eur HI,Eur,HI,Italy,PISTOIA,22.86127167,15.09426401
Eur HI,Eur,HI,Italy,POGGIBONSI,18.48857142,12.20916905
Eur HI,Eur,HI,Italy,POMARANCE,9.52661064,6.289990259
Eur HI,Eur,HI,Italy,PONTI SUL MINCIO,30.77385662,23.98333276
Eur HI,Eur,HI,Italy,PORRETTA TERME,9.22740524,5.63905325
Eur HI,Eur,HI,Italy,PORTO TORRES,23.19721448,8.47237569
Eur HI,Eur,HI,Italy,PORTOSCUSO,22.88007354,13.26453488
Eur HI,Eur,HI,Italy,PRATO,28.82428785,20.0340909
Eur HI,Eur,HI,Italy,QUARTU SANT'ELENA,31.89022346,21.05567263
Eur HI,Eur,HI,Italy,QUILIANO,19.68245714,13.2274
Eur HI,Eur,HI,Italy,RAPALLO,27.78753799,18.34685492
Eur HI,Eur,HI,Italy,RAVENNA,27.32309559,18.0402046
Eur HI,Eur,HI,Italy,REGGIO NELL'EMILIA,30.89351578,18.69298245
